comments,sub_title,downs,isexpert,user_name,quality_score,created_at,digg,recommend,title,type,url,sourcetype,id,tag,category,strategy,views,desc,nickname,category_id,strategy_id,summary,shown_offset,shown_time,user_url,avatar
0,,0,0,weixin_43162240,0,1天前,3,false,CNN卷积网络简介,blog,https://blog.csdn.net/weixin_43162240/article/details/102914708,0,102914708,,,其它,1703,"CNN卷积网络CNN卷积网络的结构输入层：输入层是32×32RGB图像。注：有必要计算每一层输出的图片大小。卷积层：卷积层的核心在于卷积核与激活函数。卷积层最主要的作用是寻找与卷积核匹配的特征,因为与卷积核符合（卷积核权重较大的位置）的话，卷积后该区域的值也就越大，也就是说，featuremap的值越大，表示该处特征越明显。激活函数的作用是使模型具有非线性性。缺少激活函数的...",CreateBig,none,u_c_null,"CNN卷积网络CNN卷积网络的结构输入层：输入层是32&times;32RGB图像。注：有必要计算每一层输出的图片大小。卷积层：卷积层的核心在于卷积核与激活函数。卷积层最主要的作用是寻找与卷积核匹配的特征,因为与卷积核符合（卷积核权重较大的位置）的话，卷积后该区域的值也就越大，也就是说，featuremap的值越大，表示该处特征越明显。激活函数的作用是使模型具有非线性性。缺少激活函数的...",1573107223,1573107223,https://blog.csdn.net/weixin_43162240,https://profile.csdnimg.cn/E/6/B/1_weixin_43162240
3,,0,0,dQCFKyQDXYm3F8rB0,0,1天前,1,false,十年公务员转行IT，自学AI三年，他淬炼出746页机器学习入门笔记,blog,https://blog.csdn.net/dQCFKyQDXYm3F8rB0/article/details/102927033,0,102927033,,,其它,953,整理|Jane编辑|Just出品|AI科技大本营（ID：rgznai100）近期，梁劲传来该笔记重大更新的消息。《机器学习——从入门到放弃》这本笔记的更新没有停止，在基于上一版的基础上丰富了近200页计算机视觉领域的知识内容，目前最新版已达746页，累计下载近8万次。梁劲称，新增内容主要参考了斯坦福cs231和吴恩达的“深度学习”课程，但对内容进行了重新编排。新增...,AI科技大本营,none,u_c_null,整理|Jane编辑|Just出品|AI科技大本营（ID：rgznai100）近期，梁劲传来该笔记重大更新的消息。《机器学习&mdash;&mdash;从入门到放弃》这本笔记的更新没有停止，在基于上一版的基础上丰富了近200页计算机视觉领域的知识内容，目前最新版已达746页，累计下载近8万次。梁劲称，新增内容主要参考了斯坦福cs231和吴恩达的&ldquo;深度学习&rdquo;课程，但对内容进行了重新编排。新增...,1573107223,1573107223,https://blog.csdn.net/dQCFKyQDXYm3F8rB0,https://profile.csdnimg.cn/6/9/F/1_dqcfkyqdxym3f8rb0
0,,0,0,loongggdroid,0,1天前,0,false,狗屁不通文章生成器,blog,https://blog.csdn.net/loongggdroid/article/details/102927147,0,102927147,,,其它,724,"【回复“1024”，送你一个特别推送】今天在GitHub上有一个开源项目火了,这个开源项目名称就是:狗屁不通文章生成器。什么意思呢？就是你随便输入一个主题，然后这个生...",非著名程序员,none,u_c_null,"【回复&ldquo;1024&rdquo;，送你一个特别推送】今天在GitHub上有一个开源项目火了,这个开源项目名称就是:狗屁不通文章生成器。什么意思呢？就是你随便输入一个主题，然后这个生...",1573107223,1573107223,https://blog.csdn.net/loongggdroid,https://profile.csdnimg.cn/3/C/B/1_loongggdroid
0,,0,0,csdnnews,0,1天前,1,true,英特尔不为人知的 B 面,blog,https://blog.csdn.net/csdnnews/article/details/102921591,0,102921591,,,其它,832,从PC时代至今，众人只知在CPU、GPU、XPU、制程、工艺等战场中，英特尔在与同行硬件芯片制造商们的竞争中杀出重围，且在不断的成长进化中，成为全球知名的半导体公司。殊不知，在「刚硬」的背后，英特尔「柔性」的软件早已经做到了全方位的支持与支撑，并持续发挥独特的生态价值，推动产业合作共赢。而对于这一不知人知的B面，很多人将其称之为英特尔隐形的翅膀，虽低调，但是影响力却不容小觑。那么，在...,CSDN资讯,none,u_c_null,从PC时代至今，众人只知在CPU、GPU、XPU、制程、工艺等战场中，英特尔在与同行硬件芯片制造商们的竞争中杀出重围，且在不断的成长进化中，成为全球知名的半导体公司。殊不知，在「刚硬」的背后，英特尔「柔性」的软件早已经做到了全方位的支持与支撑，并持续发挥独特的生态价值，推动产业合作共赢。而对于这一不知人知的B面，很多人将其称之为英特尔隐形的翅膀，虽低调，但是影响力却不容小觑。那么，在...,1573107223,1573107223,https://blog.csdn.net/csdnnews,https://profile.csdnimg.cn/C/3/E/1_csdnnews
0,,0,0,u013164707,0,1天前,0,false,planning_scene_tutorial.cpp,blog,https://blog.csdn.net/u013164707/article/details/102854091,0,102854091,,,其它,859,planning_scene_tutorial.cpp#include&lt;ros/ros.h&gt;//MoveIt!#include&lt;moveit/robot_model_loader/robot_model_loader.h&gt;#include&lt;moveit/planning_scene/planning_scene.h&gt;#include...,RealMadrid1920,none,u_c_null,planning_scene_tutorial.cpp#include&amp;lt;ros/ros.h&amp;gt;//MoveIt!#include&amp;lt;moveit/robot_model_loader/robot_model_loader.h&amp;gt;#include&amp;lt;moveit/planning_scene/planning_scene.h&amp;gt;#include...,1573107223,1573107223,https://blog.csdn.net/u013164707,https://profile.csdnimg.cn/0/3/3/1_u013164707
0,,0,0,qq_22643899,0,1天前,2,false,AI圣经深度学习pdf电子版下载,blog,https://blog.csdn.net/qq_22643899/article/details/102924713,0,102924713,,,其它,405,AI圣经深度学习花书pdf电子版下载链接：https://pan.baidu.com/s/133uZdRZk230SOqyjaareiw提取码：0w6p书人称AI圣经是深度学习领域伟大的教材，这本书通过不同的方面讲解了未来深度学习的研究重点，非常适合补充深度学习方面的知识。目录······第1章引言...................,我的石头不硬,none,u_c_null,AI圣经深度学习花书pdf电子版下载链接：https://pan.baidu.com/s/133uZdRZk230SOqyjaareiw提取码：0w6p书人称AI圣经是深度学习领域伟大的教材，这本书通过不同的方面讲解了未来深度学习的研究重点，非常适合补充深度学习方面的知识。目录&middot;&middot;&middot;&middot;&middot;&middot;第1章引言...................,1573107223,1573107223,https://blog.csdn.net/qq_22643899,https://profile.csdnimg.cn/7/A/0/1_qq_22643899
91,,0,0,qq_42554007,0,3天前,108,false,python学习方法总结(内附python全套学习资料),blog,https://blog.csdn.net/qq_42554007/article/details/102802719,0,102802719,,,其它,6308,不要再问我python好不好学了我之前做过半年少儿编程老师，一个小学四年级的小孩子都能在我的教学下独立完成python游戏，植物大战僵尸简单版，如果要肯花时间，接下来的网络开发也不是问题，人工智能也可以学个调包也没啥问题。。。。。所以python真的是想学就一定能学会的！！！！--------------------华丽的分割线--------------------------------...,一行数据,none,u_c_null,不要再问我python好不好学了我之前做过半年少儿编程老师，一个小学四年级的小孩子都能在我的教学下独立完成python游戏，植物大战僵尸简单版，如果要肯花时间，接下来的网络开发也不是问题，人工智能也可以学个调包也没啥问题。。。。。所以python真的是想学就一定能学会的！！！！--------------------华丽的分割线--------------------------------...,1573107223,1573107223,https://blog.csdn.net/qq_42554007,https://profile.csdnimg.cn/2/B/A/1_qq_42554007
24,,0,0,weixin_45574883,0,1天前,9,true,手把手教你Android人脸识别登录,blog,https://blog.csdn.net/weixin_45574883/article/details/102874953,0,102874953,,,其它,687,近来，很多公司的APP都实现了人脸识别登录的功能。今天呢，银鹏带大家从头到尾做一下这个人脸识别登录。首先呢，我们需要采用一个拥有人脸识别算法的平台，这边我建议使用虹软的人脸识别，因为我个人用的就是这个，关键有一点好处，就是免费。注册链接：点击进入注册。注册完毕以后，话不多说，我们进入流程。第一步：在虹软平台创建应用直接安装SDK查看激活码...,王银鹏,none,u_c_null,近来，很多公司的APP都实现了人脸识别登录的功能。今天呢，银鹏带大家从头到尾做一下这个人脸识别登录。首先呢，我们需要采用一个拥有人脸识别算法的平台，这边我建议使用虹软的人脸识别，因为我个人用的就是这个，关键有一点好处，就是免费。注册链接：点击进入注册。注册完毕以后，话不多说，我们进入流程。第一步：在虹软平台创建应用直接安装SDK查看激活码...,1573107223,1573107223,https://blog.csdn.net/weixin_45574883,https://profile.csdnimg.cn/1/D/B/1_weixin_45574883
1,,0,0,qq_43487391,0,23小时前,3,false,利用神经网络对图像分类（对29种不同云层图像分类-pytorch）,blog,https://blog.csdn.net/qq_43487391/article/details/102933578,0,102933578,,,其它,62,一、训练集参加了一个气象比赛，记录一下训练过程数据集是在比赛官网上下载的；点这里说明一下，数据集大部分应该是比赛主办方在网上爬的，所以下载不了数据集也没关系，自己写个爬虫程序下载一下一样的。二、训练过程我用的是pytorch框架写的，主要是用了个残差网络进行训练，具体代码如下：#-*-encoding:utf-8-*-importtorchimportosfromt...,无悔丶,none,u_c_null,一、训练集参加了一个气象比赛，记录一下训练过程数据集是在比赛官网上下载的；点这里说明一下，数据集大部分应该是比赛主办方在网上爬的，所以下载不了数据集也没关系，自己写个爬虫程序下载一下一样的。二、训练过程我用的是pytorch框架写的，主要是用了个残差网络进行训练，具体代码如下：#-*-encoding:utf-8-*-importtorchimportosfromt...,1573107223,1573107223,https://blog.csdn.net/qq_43487391,https://profile.csdnimg.cn/6/6/5/1_qq_43487391
2,,0,0,ZhangRelay,0,17小时前,2,false,机器人控制器编程课程-教案04-综合,blog,https://blog.csdn.net/ZhangRelay/article/details/102939854,0,102939854,,,其它,70,课程已经接近尾声，那么制作一台可以远程遥控的机器人小车最少需要多少钱呢？支持ROS1和ROS2。￥99元可以吗？只是遥控小车用不了那么多～底盘：控制器：驱动：一共14.71+13.50+5.00=33.21元。如果想调试图像如使用OpenCV和姿态传感器IMU，直接买个二手手机得了：然后就可以使用手机中的各种传感器了，前提是安装对应APP。有安卓手机此步...,zhangrelay,none,u_c_null,课程已经接近尾声，那么制作一台可以远程遥控的机器人小车最少需要多少钱呢？支持ROS1和ROS2。￥99元可以吗？只是遥控小车用不了那么多～底盘：控制器：驱动：一共14.71+13.50+5.00=33.21元。如果想调试图像如使用OpenCV和姿态传感器IMU，直接买个二手手机得了：然后就可以使用手机中的各种传感器了，前提是安装对应APP。有安卓手机此步...,1573107223,1573107223,https://blog.csdn.net/ZhangRelay,https://profile.csdnimg.cn/B/F/6/1_zhangrelay
12,,0,0,weixin_39786569,0,2天前,49,true,11月5日科技资讯|马云、马化腾任职清华；微软将数据保存在玻璃中；Visual Studio Online 上线 | 极客头条,blog,https://blog.csdn.net/weixin_39786569/article/details/102910149,0,102910149,,,其它,6702,「CSDN极客头条」，是从CSDN网站延伸至官方微信公众号的特别栏目，专注于一天业界事报道。风里雨里，我们将每天为朋友们，播报最新鲜有料的新闻资讯，让所有技术人，时刻紧跟业界潮流。整理|屠敏一分钟速览新闻热点马云、马化腾任职清华大学公共管理学院全球学术顾问委员火币公链代码开源，或成首个支持监管节点的金融公链三星回应裁员：三星电子对相关业务进行了调整，以此推动在...,科技新闻搬砖,none,u_c_null,「CSDN极客头条」，是从CSDN网站延伸至官方微信公众号的特别栏目，专注于一天业界事报道。风里雨里，我们将每天为朋友们，播报最新鲜有料的新闻资讯，让所有技术人，时刻紧跟业界潮流。整理|屠敏一分钟速览新闻热点马云、马化腾任职清华大学公共管理学院全球学术顾问委员火币公链代码开源，或成首个支持监管节点的金融公链三星回应裁员：三星电子对相关业务进行了调整，以此推动在...,1573107226,1573107226,https://blog.csdn.net/weixin_39786569,https://profile.csdnimg.cn/B/9/1/1_weixin_39786569
0,,0,0,Nase_Mitsuki,0,1天前,1,false,现代金融业务--Class1 Security Markets（自用，没时间了没有整理完，见谅）,blog,https://blog.csdn.net/Nase_Mitsuki/article/details/102891355,0,102891355,,,其它,208,目录：1.国际金融市场2.国际股票市场3.股票交易操作4.股票分析第一部分国际金融市场金融市场能使：个人或机构的多余的资金从	savers-lenders流向borrowers-spenders.资金从拿着这笔钱没有productiveuse的人手中流向拿着这笔钱可以产生productiveuse的人。直接金融和间接金融的区别：直接金融：贷款人（saver-len...,_WWWZP,none,u_c_null,目录：1.国际金融市场2.国际股票市场3.股票交易操作4.股票分析第一部分国际金融市场金融市场能使：个人或机构的多余的资金从	savers-lenders流向borrowers-spenders.资金从拿着这笔钱没有productiveuse的人手中流向拿着这笔钱可以产生productiveuse的人。直接金融和间接金融的区别：直接金融：贷款人（saver-len...,1573107226,1573107226,https://blog.csdn.net/Nase_Mitsuki,https://profile.csdnimg.cn/7/6/E/1_nase_mitsuki
37,,0,0,juwikuang,0,4天前,105,true,2019年11月全国程序员工资统计，区块链工程师比算法工资高。,blog,https://blog.csdn.net/juwikuang/article/details/102876476,0,102876476,,,其它,11096,我每个月第一天（也许是第二天，第三天），会爬招聘网站，并在CSDN发布。趋势本月全国程序员平均工资为13451元，比上个月略涨。北上广深杭工资趋势区块链程序员的工资职能工资系统架构师23031区块链工程师20701算法工程师19645Python工程师17882Java工程师14080区块链工程师的工资比算法工程师要高哇，后悔...,有数可据,none,u_c_null,我每个月第一天（也许是第二天，第三天），会爬招聘网站，并在CSDN发布。趋势本月全国程序员平均工资为13451元，比上个月略涨。北上广深杭工资趋势区块链程序员的工资职能工资系统架构师23031区块链工程师20701算法工程师19645Python工程师17882Java工程师14080区块链工程师的工资比算法工程师要高哇，后悔...,1573107226,1573107226,https://blog.csdn.net/juwikuang,https://profile.csdnimg.cn/7/0/5/1_juwikuang
0,,0,0,wo541075754,0,2天前,2,true,你对区块链的理解还停留在炒币上吗,blog,https://blog.csdn.net/wo541075754/article/details/102911619,0,102911619,,,其它,303,「文末有福利」区块链已经发展多年，最近中国人民银行研发了电子货币DCEP（DigitalCurrencyElectronicPayment），国家也要大力发展区块链技术。币圈一时火热，那么你对区块链的理解还停留在发币、炒币阶段吗？那真的落伍了。此区块链非彼区块链国家所说的区块链并非币圈所说的区块链。人民日报评论文章指出，区块链“未来已来”，但也要保持理性。区块链技术创新不等于炒作虚拟货...,二师兄-公众号-程序新视界,none,u_c_null,「文末有福利」区块链已经发展多年，最近中国人民银行研发了电子货币DCEP（DigitalCurrencyElectronicPayment），国家也要大力发展区块链技术。币圈一时火热，那么你对区块链的理解还停留在发币、炒币阶段吗？那真的落伍了。此区块链非彼区块链国家所说的区块链并非币圈所说的区块链。人民日报评论文章指出，区块链&ldquo;未来已来&rdquo;，但也要保持理性。区块链技术创新不等于炒作虚拟货...,1573107226,1573107226,https://blog.csdn.net/wo541075754,https://profile.csdnimg.cn/2/7/F/1_wo541075754
14,,0,0,zcg_741454897,0,9天前,68,false,比特币原理详解,blog,https://blog.csdn.net/zcg_741454897/article/details/102796022,0,102796022,,,其它,5737,一、什么是比特币比特币是一种电子货币，是一种基于密码学的货币，在2008年11月1日由中本聪发表比特币白皮书，文中提出了一种去中心化的电子记账系统，我们平时的电子现金是银行来记账，因为银行的背后是国家信用。去中心化电子记账系统是参与者共同记账。比特币可以防止主权危机、信用风险。其好处不多做赘述，这一层面介绍的文章很多，本文主要从更深层的技术原理角度进行介绍。二、问题引入假设现有4个人...,每天都挨揍(┬＿┬),none,u_c_null,一、什么是比特币比特币是一种电子货币，是一种基于密码学的货币，在2008年11月1日由中本聪发表比特币白皮书，文中提出了一种去中心化的电子记账系统，我们平时的电子现金是银行来记账，因为银行的背后是国家信用。去中心化电子记账系统是参与者共同记账。比特币可以防止主权危机、信用风险。其好处不多做赘述，这一层面介绍的文章很多，本文主要从更深层的技术原理角度进行介绍。二、问题引入假设现有4个人...,1573107226,1573107226,https://blog.csdn.net/zcg_741454897,https://profile.csdnimg.cn/9/2/B/1_zcg_741454897
75,,0,0,gao_chun,0,9天前,314,false,中国麻将：世界上最早的区块链项目,blog,https://blog.csdn.net/gao_chun/article/details/102795414,0,102795414,,,其它,26369,中国麻将：世界上最早的区块链项目最近区块链这个玩意又被市场搞的很是火热，相信大部分人都不太清楚这玩意到底是怎么样的一个概念，它来了，它来了，它到底是啥~国家都开始发文支持了，下面是一个通俗易懂的例子：中国麻将。甲首先发起一个申请，我要打麻将，组建一个麻将局，这就相当于创建一个区块，这个区块会被广播...,gao_chun,none,u_c_null,中国麻将：世界上最早的区块链项目最近区块链这个玩意又被市场搞的很是火热，相信大部分人都不太清楚这玩意到底是怎么样的一个概念，它来了，它来了，它到底是啥~国家都开始发文支持了，下面是一个通俗易懂的例子：中国麻将。甲首先发起一个申请，我要打麻将，组建一个麻将局，这就相当于创建一个区块，这个区块会被广播...,1573107226,1573107226,https://blog.csdn.net/gao_chun,https://profile.csdnimg.cn/8/1/E/1_gao_chun
0,,0,0,weixin_43402353,0,1天前,1,false,关于区块链理解的三大误区,blog,https://blog.csdn.net/weixin_43402353/article/details/102922427,0,102922427,,,其它,253,关于区块链技术的三大误区误区一：区块链是一种颠覆性的新技术①区块链不是一项新技术，而是一个新的技术组合②其关键技术为P2P动态组网，基于密码学的共享账本，共识机制（拜占庭将军问题，即一种分布式场景下的一致性问题），智能合约等已经有10年以上的老技术组合而成误区二：区块链就是去中心化(Decentralized)的①软件系统的网络架构一般有三种模式：单中心，多中心，分布式。单词Decent...,Wolf灬King,none,u_c_null,关于区块链技术的三大误区误区一：区块链是一种颠覆性的新技术①区块链不是一项新技术，而是一个新的技术组合②其关键技术为P2P动态组网，基于密码学的共享账本，共识机制（拜占庭将军问题，即一种分布式场景下的一致性问题），智能合约等已经有10年以上的老技术组合而成误区二：区块链就是去中心化(Decentralized)的①软件系统的网络架构一般有三种模式：单中心，多中心，分布式。单词Decent...,1573107226,1573107226,https://blog.csdn.net/weixin_43402353,https://profile.csdnimg.cn/7/1/C/1_weixin_43402353
0,,0,0,weixin_42456822,0,1天前,1,true,学习区块链？github上的那些区块链项目,blog,https://blog.csdn.net/weixin_42456822/article/details/102928118,0,102928118,,,其它,51,一番码客:挖掘你关心的亮点。http://efonfighting.imwork.net文章目录前言编程语言分布star前十中文资源总结今日一番前言当世界大部分人都还在问“区块链是什么”的时候，部分程序员已经深耕许多年了。要全面学习区块链的相关知识，作为程序员最大社交社区的GitHub是做好不过的选择了。想要学习、了解区块链，先问问程序员们。今天一番盘点下GitHub上的那些区...,efonfighting,none,u_c_null,一番码客:挖掘你关心的亮点。http://efonfighting.imwork.net文章目录前言编程语言分布star前十中文资源总结今日一番前言当世界大部分人都还在问&ldquo;区块链是什么&rdquo;的时候，部分程序员已经深耕许多年了。要全面学习区块链的相关知识，作为程序员最大社交社区的GitHub是做好不过的选择了。想要学习、了解区块链，先问问程序员们。今天一番盘点下GitHub上的那些区...,1573107226,1573107226,https://blog.csdn.net/weixin_42456822,https://profile.csdnimg.cn/8/3/8/1_weixin_42456822
0,,0,0,qq_38875300,0,1天前,1,false,区块链达成共识要解决的问题,blog,https://blog.csdn.net/qq_38875300/article/details/102919473,0,102919473,,,其它,37,我在学习时的有以下疑问。目录1怎么定义一单交易1.1处理反复花费同一笔钱的问题？1.2钱是怎么产生的？1.3交易过程是怎么样的？1.3.1假如某一次交易没有完全消耗所有的钱，要修改前面的区块把现在有的钱订正余额吗？1.3.2那么按照上面的说法，就是输入的总量=输出的总量？1.3.3为什么需要这一笔交易费？1.4怎么查询余额？1.5怎么去验证...,雀黑够呛哥,none,u_c_null,我在学习时的有以下疑问。目录1怎么定义一单交易1.1处理反复花费同一笔钱的问题？1.2钱是怎么产生的？1.3交易过程是怎么样的？1.3.1假如某一次交易没有完全消耗所有的钱，要修改前面的区块把现在有的钱订正余额吗？1.3.2那么按照上面的说法，就是输入的总量=输出的总量？1.3.3为什么需要这一笔交易费？1.4怎么查询余额？1.5怎么去验证...,1573107226,1573107226,https://blog.csdn.net/qq_38875300,https://profile.csdnimg.cn/7/8/9/1_qq_38875300
